747 60050
45 6 0.00262467
20 6 0.00262467
89 6 0.00262467
494 6 0.00262467
135 6 0.00262467
163 6 0.00262467
157 6 0.00262467
242 6 0.00262467
307 6 0.00262467
279 6 0.00262467
218 6 0.00262467
387 6 0.00262467
58 6 0.00262467
243 6 0.00262467
322 6 0.00262467
123 6 0.00262467
54 6 0.00262467
518 6 0.00262467
538 6 0.00262467
396 6 0.00262467
277 6 0.00262467
291 6 0.00262467
234 6 0.00262467
336 6 0.00262467
102 6 0.00262467
393 6 0.00262467
60 6 0.00262467
438 6 0.00262467
50 6 0.00262467
105 6 0.00262467
253 6 0.00262467
433 6 0.00262467
121 6 0.00262467
26 6 0.00262467
113 6 0.00262467
220 6 0.00262467
543 6 0.00262467
39 6 0.00262467
180 6 0.00262467
429 6 0.00262467
291 6 0.00262467
135 6 0.00262467
11 6 0.00262467
100 6 0.00262467
16 6 0.00262467
456 6 0.00262467
133 6 0.00262467
58 6 0.00262467
187 6 0.00262467
82 6 0.00262467
259 6 0.00262467
34 6 0.00262467
217 6 0.00262467
458 6 0.00262467
132 6 0.00262467
121 6 0.00262467
441 6 0.00262467
7 6 0.00262467
111 6 0.00262467
163 6 0.00262467
15 6 0.00262467
95 6 0.00262467
180 6 0.00262467
98 6 0.00262467
161 6 0.00262467
93 6 0.00262467
312 6 0.00262467
122 6 0.00262467
216 6 0.00262467
457 6 0.00262467
305 6 0.00262467
388 6 0.00262467
396 6 0.00262467
138 6 0.00262467
242 6 0.00262467
218 6 0.00262467
152 6 0.00262467
194 6 0.00262467
419 6 0.00262467
258 6 0.00262467
294 6 0.00262467
456 6 0.00262467
113 6 0.00262467
543 6 0.00262467
303 6 0.00262467
1 6 0.00262467
38 6 0.00262467
102 6 0.00262467
143 6 0.00262467
378 6 0.00262467
144 6 0.00262467
395 6 0.00262467
80 6 0.00262467
89 6 0.00262467
362 6 0.00262467
71 6 0.00262467
538 6 0.00262467
111 6 0.00262467
248 6 0.00262467
452 6 0.00262467
60 6 0.00262467
157 6 0.00262467
300 6 0.00262467
122 6 0.00262467
304 6 0.00262467
335 6 0.00262467
420 6 0.00262467
304 6 0.00262467
1 6 0.00262467
247 6 0.00262467
2 6 0.00262467
436 6 0.00262467
76 6 0.00262467
167 6 0.00262467
8 7 0.00263852
15 7 0.00263852
55 7 0.00263852
315 7 0.00263852
14 7 0.00263852
76 7 0.00263852
505 7 0.00263852
258 7 0.00263852
374 7 0.00263852
236 7 0.00263852
259 7 0.00263852
118 7 0.00263852
94 7 0.00263852
25 7 0.00263852
95 7 0.00263852
31 7 0.00263852
39 7 0.00263852
57 7 0.00263852
144 7 0.00263852
159 7 0.00263852
170 7 0.00263852
179 7 0.00263852
81 7 0.00263852
122 7 0.00263852
267 7 0.00263852
418 7 0.00263852
144 7 0.00263852
149 7 0.00263852
227 7 0.00263852
5 7 0.00263852
83 7 0.00263852
352 7 0.00263852
565 7 0.00263852
251 7 0.00263852
8 7 0.00263852
194 7 0.00263852
110 7 0.00263852
388 7 0.00263852
38 7 0.00263852
277 7 0.00263852
248 7 0.00263852
104 7 0.00263852
440 7 0.00263852
349 7 0.00263852
335 7 0.00263852
51 7 0.00263852
250 7 0.00263852
476 7 0.00263852
261 7 0.00263852
102 7 0.00263852
38 7 0.00263852
244 7 0.00263852
89 7 0.00263852
272 7 0.00263852
59 7 0.00263852
395 7 0.00263852
153 7 0.00263852
103 7 0.00263852
103 7 0.00263852
313 7 0.00263852
58 7 0.00263852
505 7 0.00263852
308 7 0.00263852
32 7 0.00263852
418 7 0.00263852
13 7 0.00263852
393 7 0.00263852
33 7 0.00263852
394 7 0.00263852
133 7 0.00263852
217 7 0.00263852
284 7 0.00263852
262 7 0.00263852
76 7 0.00263852
93 7 0.00263852
518 7 0.00263852
440 7 0.00263852
218 7 0.00263852
53 7 0.00263852
11 7 0.00263852
16 7 0.00263852
79 7 0.00263852
300 7 0.00263852
99 7 0.00263852
195 7 0.00263852
508 7 0.00263852
276 7 0.00263852
122 7 0.00263852
285 7 0.00263852
115 7 0.00263852
98 7 0.00263852
216 7 0.00263852
57 7 0.00263852
438 7 0.00263852
37 7 0.00263852
167 7 0.00263852
175 7 0.00263852
243 7 0.00263852
508 7 0.00263852
352 7 0.00263852
315 7 0.00263852
278 7 0.00263852
318 7 0.00263852
143 7 0.00263852
294 7 0.00263852
174 7 0.00263852
15 7 0.00263852
71 7 0.00263852
436 7 0.00263852
261 7 0.00263852
6 7 0.00263852
188 7 0.00263852
336 7 0.00263852
149 7 0.00263852
54 7 0.00263852
504 7 0.00263852
158 7 0.00263852
167 7 0.00263852
378 7 0.00263852
504 7 0.00263852
276 7 0.00263852
543 7 0.00263852
51 7 0.00263852
353 7 0.00263852
244 7 0.00263852
169 7 0.00263852
304 7 0.00263852
512 7 0.00263852
11 7 0.00263852
378 7 0.00263852
513 7 0.00263852
458 7 0.00263852
161 7 0.00263852
217 7 0.00263852
2 7 0.00263852
180 7 0.00263852
135 7 0.00263852
33 7 0.00263852
205 7 0.00263852
2 7 0.00263852
466 7 0.00263852
387 7 0.00263852
304 7 0.00263852
182 7 0.00263852
396 7 0.00263852
85 7 0.00263852
300 7 0.00263852
452 7 0.00263852
39 7 0.00263852
145 7 0.00263852
113 7 0.00263852
67 7 0.00263852
188 7 0.00263852
476 7 0.00263852
513 7 0.00263852
129 7 0.00263852
313 7 0.00263852
438 7 0.00263852
220 7 0.00263852
145 7 0.00263852
478 7 0.00263852
67 7 0.00263852
52 7 0.00263852
388 7 0.00263852
13 7 0.00263852
34 7 0.00263852
84 7 0.00263852
59 7 0.00263852
112 7 0.00263852
458 7 0.00263852
466 7 0.00263852
82 7 0.00263852
31 7 0.00263852
216 7 0.00263852
25 7 0.00263852
420 7 0.00263852
26 7 0.00263852
153 7 0.00263852
157 7 0.00263852
154 7 0.00263852
543 7 0.00263852
272 7 0.00263852
155 7 0.00263852
56 7 0.00263852
115 7 0.00263852
248 7 0.00263852
70 7 0.00263852
148 7 0.00263852
169 7 0.00263852
140 7 0.00263852
457 7 0.00263852
58 7 0.00263852
5 7 0.00263852
114 7 0.00263852
34 7 0.00263852
139 7 0.00263852
54 7 0.00263852
228 7 0.00263852
129 7 0.00263852
102 7 0.00263852
48 7 0.00263852
168 7 0.00263852
342 7 0.00263852
105 7 0.00263852
110 7 0.00263852
267 7 0.00263852
254 7 0.00263852
447 7 0.00263852
164 7 0.00263852
1 7 0.00263852
14 7 0.00263852
384 7 0.00263852
161 7 0.00263852
420 7 0.00263852
198 7 0.00263852
585 7 0.00263852
138 7 0.00263852
132 7 0.00263852
362 7 0.00263852
81 7 0.00263852
384 7 0.00263852
242 7 0.00263852
174 7 0.00263852
82 7 0.00263852
299 7 0.00263852
99 7 0.00263852
353 7 0.00263852
92 7 0.00263852
218 7 0.00263852
322 7 0.00263852
457 7 0.00263852
354 7 0.00263852
140 7 0.00263852
290 7 0.00263852
159 7 0.00263852
60 7 0.00263852
80 7 0.00263852
121 7 0.00263852
452 7 0.00263852
371 7 0.00263852
152 7 0.00263852
83 7 0.00263852
259 7 0.00263852
205 7 0.00263852
251 7 0.00263852
518 7 0.00263852
12 7 0.00263852
162 7 0.00263852
132 7 0.00263852
447 7 0.00263852
37 7 0.00263852
512 7 0.00263852
227 7 0.00263852
243 7 0.00263852
565 7 0.00263852
50 7 0.00263852
305 7 0.00263852
32 7 0.00263852
12 7 0.00263852
253 7 0.00263852
354 7 0.00263852
163 7 0.00263852
180 7 0.00263852
100 7 0.00263852
393 7 0.00263852
175 7 0.00263852
441 7 0.00263852
49 7 0.00263852
49 7 0.00263852
308 7 0.00263852
170 7 0.00263852
48 7 0.00263852
219 7 0.00263852
258 7 0.00263852
220 7 0.00263852
262 7 0.00263852
253 7 0.00263852
396 7 0.00263852
318 7 0.00263852
305 7 0.00263852
26 7 0.00263852
71 7 0.00263852
279 7 0.00263852
394 7 0.00263852
101 7 0.00263852
194 7 0.00263852
228 7 0.00263852
241 7 0.00263852
55 7 0.00263852
306 7 0.00263852
433 7 0.00263852
250 7 0.00263852
436 7 0.00263852
52 7 0.00263852
118 7 0.00263852
164 7 0.00263852
306 7 0.00263852
98 7 0.00263852
60 7 0.00263852
104 7 0.00263852
277 7 0.00263852
123 7 0.00263852
124 7 0.00263852
95 7 0.00263852
105 7 0.00263852
143 7 0.00263852
349 7 0.00263852
154 7 0.00263852
387 7 0.00263852
53 7 0.00263852
182 7 0.00263852
70 7 0.00263852
242 7 0.00263852
219 7 0.00263852
362 7 0.00263852
113 7 0.00263852
112 7 0.00263852
279 7 0.00263852
198 7 0.00263852
285 7 0.00263852
56 7 0.00263852
124 7 0.00263852
148 7 0.00263852
322 7 0.00263852
291 7 0.00263852
433 7 0.00263852
135 7 0.00263852
371 7 0.00263852
335 7 0.00263852
123 7 0.00263852
342 7 0.00263852
236 7 0.00263852
6 7 0.00263852
89 7 0.00263852
92 7 0.00263852
278 7 0.00263852
94 7 0.00263852
336 7 0.00263852
195 7 0.00263852
155 7 0.00263852
1 7 0.00263852
138 7 0.00263852
114 7 0.00263852
165 7 0.00263852
386 7 0.00263852
50 7 0.00263852
80 7 0.00263852
386 7 0.00263852
16 7 0.00263852
168 7 0.00263852
284 7 0.00263852
165 7 0.00263852
179 7 0.00263852
93 7 0.00263852
162 7 0.00263852
157 7 0.00263852
79 7 0.00263852
291 7 0.00263852
158 7 0.00263852
101 7 0.00263852
133 7 0.00263852
84 7 0.00263852
85 7 0.00263852
254 7 0.00263852
374 7 0.00263852
294 7 0.00263852
441 7 0.00263852
241 7 0.00263852
395 7 0.00263852
139 7 0.00263852
290 7 0.00263852
585 7 0.00263852
152 7 0.00263852
121 7 0.00263852
163 7 0.00263852
100 7 0.00263852
299 7 0.00263852
478 7 0.00263852
7 8 0.00404858
102 8 0.00404858
55 8 0.00404858
153 8 0.00404858
285 8 0.00404858
512 8 0.00404858
592 8 0.00404858
305 8 0.00404858
76 8 0.00404858
143 8 0.00404858
135 8 0.00404858
250 8 0.00404858
277 8 0.00404858
51 8 0.00404858
82 8 0.00404858
13 8 0.00404858
59 8 0.00404858
101 8 0.00404858
371 8 0.00404858
352 8 0.00404858
70 8 0.00404858
115 8 0.00404858
54 8 0.00404858
195 8 0.00404858
182 8 0.00404858
512 8 0.00404858
16 8 0.00404858
53 8 0.00404858
83 8 0.00404858
7 8 0.00404858
433 8 0.00404858
386 8 0.00404858
179 8 0.00404858
132 8 0.00404858
436 8 0.00404858
16 8 0.00404858
565 8 0.00404858
154 8 0.00404858
140 8 0.00404858
56 8 0.00404858
161 8 0.00404858
56 8 0.00404858
496 8 0.00404858
440 8 0.00404858
565 8 0.00404858
433 8 0.00404858
84 8 0.00404858
165 8 0.00404858
58 8 0.00404858
124 8 0.00404858
26 8 0.00404858
163 8 0.00404858
476 8 0.00404858
71 8 0.00404858
322 8 0.00404858
272 8 0.00404858
138 8 0.00404858
267 8 0.00404858
218 8 0.00404858
19 8 0.00404858
52 8 0.00404858
148 8 0.00404858
13 8 0.00404858
5 8 0.00404858
299 8 0.00404858
352 8 0.00404858
458 8 0.00404858
115 8 0.00404858
53 8 0.00404858
100 8 0.00404858
148 8 0.00404858
276 8 0.00404858
299 8 0.00404858
140 8 0.00404858
440 8 0.00404858
145 8 0.00404858
419 8 0.00404858
1 8 0.00404858
168 8 0.00404858
496 8 0.00404858
145 8 0.00404858
218 8 0.00404858
371 8 0.00404858
48 8 0.00404858
179 8 0.00404858
100 8 0.00404858
112 8 0.00404858
26 8 0.00404858
279 8 0.00404858
258 8 0.00404858
242 8 0.00404858
227 8 0.00404858
71 8 0.00404858
216 8 0.00404858
121 8 0.00404858
261 8 0.00404858
384 8 0.00404858
259 8 0.00404858
52 8 0.00404858
278 8 0.00404858
50 8 0.00404858
67 8 0.00404858
267 8 0.00404858
135 8 0.00404858
248 8 0.00404858
161 8 0.00404858
50 8 0.00404858
535 8 0.00404858
280 8 0.00404858
258 8 0.00404858
220 8 0.00404858
152 8 0.00404858
187 8 0.00404858
285 8 0.00404858
291 8 0.00404858
94 8 0.00404858
60 8 0.00404858
31 8 0.00404858
205 8 0.00404858
216 8 0.00404858
227 8 0.00404858
466 8 0.00404858
276 8 0.00404858
14 8 0.00404858
279 8 0.00404858
241 8 0.00404858
259 8 0.00404858
476 8 0.00404858
105 8 0.00404858
76 8 0.00404858
280 8 0.00404858
436 8 0.00404858
70 8 0.00404858
55 8 0.00404858
243 8 0.00404858
67 8 0.00404858
99 8 0.00404858
242 8 0.00404858
419 8 0.00404858
278 8 0.00404858
217 8 0.00404858
305 8 0.00404858
113 8 0.00404858
138 8 0.00404858
105 8 0.00404858
718 8 0.00404858
313 8 0.00404858
103 8 0.00404858
592 8 0.00404858
114 8 0.00404858
58 8 0.00404858
152 8 0.00404858
220 8 0.00404858
188 8 0.00404858
54 8 0.00404858
518 8 0.00404858
313 8 0.00404858
188 8 0.00404858
122 8 0.00404858
14 8 0.00404858
1 8 0.00404858
195 8 0.00404858
168 8 0.00404858
300 8 0.00404858
132 8 0.00404858
149 8 0.00404858
306 8 0.00404858
169 8 0.00404858
395 8 0.00404858
83 8 0.00404858
253 8 0.00404858
438 8 0.00404858
518 8 0.00404858
31 8 0.00404858
19 8 0.00404858
466 8 0.00404858
187 8 0.00404858
48 8 0.00404858
261 8 0.00404858
585 8 0.00404858
84 8 0.00404858
101 8 0.00404858
535 8 0.00404858
163 8 0.00404858
102 8 0.00404858
25 8 0.00404858
113 8 0.00404858
149 8 0.00404858
60 8 0.00404858
51 8 0.00404858
272 8 0.00404858
25 8 0.00404858
182 8 0.00404858
585 8 0.00404858
505 8 0.00404858
315 8 0.00404858
143 8 0.00404858
349 8 0.00404858
159 8 0.00404858
165 8 0.00404858
318 8 0.00404858
386 8 0.00404858
306 8 0.00404858
114 8 0.00404858
438 8 0.00404858
384 8 0.00404858
349 8 0.00404858
122 8 0.00404858
505 8 0.00404858
153 8 0.00404858
112 8 0.00404858
57 8 0.00404858
248 8 0.00404858
277 8 0.00404858
37 8 0.00404858
322 8 0.00404858
82 8 0.00404858
318 8 0.00404858
169 8 0.00404858
121 8 0.00404858
94 8 0.00404858
154 8 0.00404858
79 8 0.00404858
59 8 0.00404858
395 8 0.00404858
103 8 0.00404858
458 8 0.00404858
250 8 0.00404858
5 8 0.00404858
12 8 0.00404858
315 8 0.00404858
79 8 0.00404858
205 8 0.00404858
57 8 0.00404858
124 8 0.00404858
243 8 0.00404858
291 8 0.00404858
253 8 0.00404858
37 8 0.00404858
99 8 0.00404858
300 8 0.00404858
718 8 0.00404858
159 8 0.00404858
217 8 0.00404858
12 8 0.00404858
241 8 0.00404858
10 9 0.0140845
542 9 0.0140845
327 9 0.0140845
564 9 0.0140845
120 9 0.0140845
326 9 0.0140845
471 9 0.0140845
577 9 0.0140845
564 9 0.0140845
484 9 0.0140845
546 9 0.0140845
634 9 0.0140845
432 9 0.0140845
443 9 0.0140845
608 9 0.0140845
190 9 0.0140845
615 9 0.0140845
615 9 0.0140845
181 9 0.0140845
577 9 0.0140845
331 9 0.0140845
624 9 0.0140845
536 9 0.0140845
107 9 0.0140845
471 9 0.0140845
120 9 0.0140845
439 9 0.0140845
560 9 0.0140845
412 9 0.0140845
489 9 0.0140845
326 9 0.0140845
560 9 0.0140845
10 9 0.0140845
527 9 0.0140845
459 9 0.0140845
137 9 0.0140845
497 9 0.0140845
608 9 0.0140845
489 9 0.0140845
546 9 0.0140845
459 9 0.0140845
412 9 0.0140845
497 9 0.0140845
190 9 0.0140845
527 9 0.0140845
116 9 0.0140845
432 9 0.0140845
654 9 0.0140845
137 9 0.0140845
542 9 0.0140845
521 9 0.0140845
634 9 0.0140845
152 9 0.0140845
654 9 0.0140845
485 9 0.0140845
181 9 0.0140845
484 9 0.0140845
443 9 0.0140845
331 9 0.0140845
658 9 0.0140845
107 9 0.0140845
658 9 0.0140845
152 9 0.0140845
536 9 0.0140845
485 9 0.0140845
327 9 0.0140845
439 9 0.0140845
521 9 0.0140845
116 9 0.0140845
624 9 0.0140845
9 10 0.0163934
459 10 0.0163934
542 10 0.0163934
616 10 0.0163934
439 10 0.0163934
286 10 0.0163934
471 10 0.0163934
181 10 0.0163934
475 10 0.0163934
536 10 0.0163934
542 10 0.0163934
475 10 0.0163934
579 10 0.0163934
327 10 0.0163934
36 10 0.0163934
437 10 0.0163934
331 10 0.0163934
634 10 0.0163934
385 10 0.0163934
286 10 0.0163934
199 10 0.0163934
385 10 0.0163934
327 10 0.0163934
523 10 0.0163934
464 10 0.0163934
560 10 0.0163934
331 10 0.0163934
106 10 0.0163934
464 10 0.0163934
199 10 0.0163934
616 10 0.0163934
560 10 0.0163934
116 10 0.0163934
9 10 0.0163934
471 10 0.0163934
181 10 0.0163934
579 10 0.0163934
546 10 0.0163934
443 10 0.0163934
634 10 0.0163934
523 10 0.0163934
437 10 0.0163934
389 10 0.0163934
150 10 0.0163934
536 10 0.0163934
521 10 0.0163934
150 10 0.0163934
137 10 0.0163934
439 10 0.0163934
36 10 0.0163934
116 10 0.0163934
389 10 0.0163934
106 10 0.0163934
527 10 0.0163934
521 10 0.0163934
546 10 0.0163934
443 10 0.0163934
527 10 0.0163934
137 10 0.0163934
459 10 0.0163934
12 11 0.00473934
70 11 0.00473934
98 11 0.00473934
53 11 0.00473934
70 11 0.00473934
312 11 0.00473934
313 11 0.00473934
165 11 0.00473934
259 11 0.00473934
354 11 0.00473934
216 11 0.00473934
16 11 0.00473934
198 11 0.00473934
294 11 0.00473934
175 11 0.00473934
194 11 0.00473934
420 11 0.00473934
38 11 0.00473934
322 11 0.00473934
148 11 0.00473934
83 11 0.00473934
153 11 0.00473934
253 11 0.00473934
285 11 0.00473934
294 11 0.00473934
19 11 0.00473934
195 11 0.00473934
59 11 0.00473934
31 11 0.00473934
144 11 0.00473934
57 11 0.00473934
505 11 0.00473934
513 11 0.00473934
53 11 0.00473934
220 11 0.00473934
267 11 0.00473934
478 11 0.00473934
92 11 0.00473934
476 11 0.00473934
354 11 0.00473934
1 11 0.00473934
26 11 0.00473934
113 11 0.00473934
58 11 0.00473934
154 11 0.00473934
163 11 0.00473934
304 11 0.00473934
52 11 0.00473934
103 11 0.00473934
315 11 0.00473934
103 11 0.00473934
12 11 0.00473934
279 11 0.00473934
227 11 0.00473934
67 11 0.00473934
518 11 0.00473934
182 11 0.00473934
7 11 0.00473934
279 11 0.00473934
58 11 0.00473934
154 11 0.00473934
418 11 0.00473934
440 11 0.00473934
83 11 0.00473934
227 11 0.00473934
198 11 0.00473934
34 11 0.00473934
285 11 0.00473934
132 11 0.00473934
71 11 0.00473934
165 11 0.00473934
241 11 0.00473934
393 11 0.00473934
148 11 0.00473934
25 11 0.00473934
205 11 0.00473934
291 11 0.00473934
593 11 0.00473934
118 11 0.00473934
163 11 0.00473934
7 11 0.00473934
55 11 0.00473934
5 11 0.00473934
476 11 0.00473934
194 11 0.00473934
458 11 0.00473934
49 11 0.00473934
139 11 0.00473934
94 11 0.00473934
220 11 0.00473934
99 11 0.00473934
6 11 0.00473934
216 11 0.00473934
267 11 0.00473934
278 11 0.00473934
371 11 0.00473934
67 11 0.00473934
228 11 0.00473934
433 11 0.00473934
418 11 0.00473934
5 11 0.00473934
34 11 0.00473934
124 11 0.00473934
277 11 0.00473934
164 11 0.00473934
236 11 0.00473934
57 11 0.00473934
93 11 0.00473934
305 11 0.00473934
168 11 0.00473934
135 11 0.00473934
253 11 0.00473934
38 11 0.00473934
105 11 0.00473934
19 11 0.00473934
132 11 0.00473934
258 11 0.00473934
52 11 0.00473934
105 11 0.00473934
135 11 0.00473934
250 11 0.00473934
168 11 0.00473934
441 11 0.00473934
277 11 0.00473934
258 11 0.00473934
59 11 0.00473934
100 11 0.00473934
143 11 0.00473934
169 11 0.00473934
71 11 0.00473934
398 11 0.00473934
433 11 0.00473934
144 11 0.00473934
291 11 0.00473934
420 11 0.00473934
306 11 0.00473934
300 11 0.00473934
133 11 0.00473934
593 11 0.00473934
304 11 0.00473934
241 11 0.00473934
518 11 0.00473934
124 11 0.00473934
44 11 0.00473934
93 11 0.00473934
26 11 0.00473934
54 11 0.00473934
243 11 0.00473934
175 11 0.00473934
315 11 0.00473934
49 11 0.00473934
92 11 0.00473934
458 11 0.00473934
278 11 0.00473934
250 11 0.00473934
99 11 0.00473934
393 11 0.00473934
112 11 0.00473934
322 11 0.00473934
113 11 0.00473934
169 11 0.00473934
243 11 0.00473934
98 11 0.00473934
205 11 0.00473934
388 11 0.00473934
440 11 0.00473934
164 11 0.00473934
312 11 0.00473934
388 11 0.00473934
100 11 0.00473934
236 11 0.00473934
513 11 0.00473934
55 11 0.00473934
133 11 0.00473934
25 11 0.00473934
76 11 0.00473934
262 11 0.00473934
195 11 0.00473934
398 11 0.00473934
6 11 0.00473934
44 11 0.00473934
228 11 0.00473934
300 11 0.00473934
305 11 0.00473934
313 11 0.00473934
306 11 0.00473934
371 11 0.00473934
259 11 0.00473934
31 11 0.00473934
118 11 0.00473934
478 11 0.00473934
112 11 0.00473934
54 11 0.00473934
102 11 0.00473934
1 11 0.00473934
76 11 0.00473934
452 11 0.00473934
262 11 0.00473934
182 11 0.00473934
441 11 0.00473934
143 11 0.00473934
13 11 0.00473934
505 11 0.00473934
153 11 0.00473934
16 11 0.00473934
139 11 0.00473934
94 11 0.00473934
102 11 0.00473934
13 11 0.00473934
452 11 0.00473934
11 12 0.00257069
306 12 0.00257069
84 12 0.00257069
541 12 0.00257069
227 12 0.00257069
50 12 0.00257069
228 12 0.00257069
15 12 0.00257069
98 12 0.00257069
6 12 0.00257069
353 12 0.00257069
299 12 0.00257069
158 12 0.00257069
76 12 0.00257069
220 12 0.00257069
304 12 0.00257069
440 12 0.00257069
15 12 0.00257069
60 12 0.00257069
420 12 0.00257069
253 12 0.00257069
394 12 0.00257069
395 12 0.00257069
155 12 0.00257069
55 12 0.00257069
187 12 0.00257069
155 12 0.00257069
336 12 0.00257069
284 12 0.00257069
132 12 0.00257069
26 12 0.00257069
2 12 0.00257069
258 12 0.00257069
33 12 0.00257069
162 12 0.00257069
139 12 0.00257069
198 12 0.00257069
52 12 0.00257069
195 12 0.00257069
396 12 0.00257069
158 12 0.00257069
152 12 0.00257069
32 12 0.00257069
113 12 0.00257069
300 12 0.00257069
478 12 0.00257069
98 12 0.00257069
143 12 0.00257069
168 12 0.00257069
144 12 0.00257069
272 12 0.00257069
105 12 0.00257069
174 12 0.00257069
308 12 0.00257069
59 12 0.00257069
322 12 0.00257069
94 12 0.00257069
187 12 0.00257069
261 12 0.00257069
45 12 0.00257069
79 12 0.00257069
299 12 0.00257069
123 12 0.00257069
67 12 0.00257069
134 12 0.00257069
429 12 0.00257069
71 12 0.00257069
54 12 0.00257069
305 12 0.00257069
93 12 0.00257069
261 12 0.00257069
689 12 0.00257069
134 12 0.00257069
353 12 0.00257069
123 12 0.00257069
114 12 0.00257069
113 12 0.00257069
100 12 0.00257069
58 12 0.00257069
168 12 0.00257069
277 12 0.00257069
149 12 0.00257069
386 12 0.00257069
194 12 0.00257069
419 12 0.00257069
16 12 0.00257069
182 12 0.00257069
11 12 0.00257069
52 12 0.00257069
374 12 0.00257069
447 12 0.00257069
5 12 0.00257069
248 12 0.00257069
466 12 0.00257069
354 12 0.00257069
34 12 0.00257069
104 12 0.00257069
243 12 0.00257069
458 12 0.00257069
352 12 0.00257069
145 12 0.00257069
290 12 0.00257069
259 12 0.00257069
39 12 0.00257069
83 12 0.00257069
33 12 0.00257069
54 12 0.00257069
144 12 0.00257069
335 12 0.00257069
169 12 0.00257069
218 12 0.00257069
161 12 0.00257069
169 12 0.00257069
393 12 0.00257069
32 12 0.00257069
306 12 0.00257069
50 12 0.00257069
262 12 0.00257069
45 12 0.00257069
180 12 0.00257069
308 12 0.00257069
335 12 0.00257069
167 12 0.00257069
124 12 0.00257069
476 12 0.00257069
25 12 0.00257069
59 12 0.00257069
180 12 0.00257069
436 12 0.00257069
103 12 0.00257069
457 12 0.00257069
267 12 0.00257069
124 12 0.00257069
318 12 0.00257069
565 12 0.00257069
386 12 0.00257069
689 12 0.00257069
157 12 0.00257069
285 12 0.00257069
143 12 0.00257069
388 12 0.00257069
175 12 0.00257069
565 12 0.00257069
195 12 0.00257069
505 12 0.00257069
342 12 0.00257069
505 12 0.00257069
198 12 0.00257069
294 12 0.00257069
6 12 0.00257069
99 12 0.00257069
398 12 0.00257069
138 12 0.00257069
89 12 0.00257069
447 12 0.00257069
164 12 0.00257069
433 12 0.00257069
205 12 0.00257069
247 12 0.00257069
135 12 0.00257069
57 12 0.00257069
14 12 0.00257069
304 12 0.00257069
291 12 0.00257069
279 12 0.00257069
102 12 0.00257069
476 12 0.00257069
55 12 0.00257069
154 12 0.00257069
236 12 0.00257069
300 12 0.00257069
250 12 0.00257069
132 12 0.00257069
56 12 0.00257069
122 12 0.00257069
375 12 0.00257069
429 12 0.00257069
267 12 0.00257069
99 12 0.00257069
234 12 0.00257069
51 12 0.00257069
276 12 0.00257069
242 12 0.00257069
1 12 0.00257069
418 12 0.00257069
441 12 0.00257069
458 12 0.00257069
315 12 0.00257069
138 12 0.00257069
81 12 0.00257069
37 12 0.00257069
188 12 0.00257069
303 12 0.00257069
163 12 0.00257069
49 12 0.00257069
167 12 0.00257069
114 12 0.00257069
276 12 0.00257069
89 12 0.00257069
111 12 0.00257069
384 12 0.00257069
182 12 0.00257069
318 12 0.00257069
374 12 0.00257069
419 12 0.00257069
284 12 0.00257069
541 12 0.00257069
251 12 0.00257069
508 12 0.00257069
38 12 0.00257069
92 12 0.00257069
375 12 0.00257069
38 12 0.00257069
34 12 0.00257069
37 12 0.00257069
104 12 0.00257069
58 12 0.00257069
305 12 0.00257069
241 12 0.00257069
163 12 0.00257069
48 12 0.00257069
218 12 0.00257069
217 12 0.00257069
81 12 0.00257069
157 12 0.00257069
354 12 0.00257069
13 12 0.00257069
145 12 0.00257069
82 12 0.00257069
